leaid,statename,lea_name,operational_schools,totalexp_1617,expps_1617,ell_1617_pct,Total_Enrollment,District_Locale,American_Indian_pct,Asian_pct,Black_or_African_American_pct,Hispanic_or_Latino_pct,Hawaiian_pct,Not_Specified_pct,Multi_Racial_pct,White_pct
4203688,PENNSYLVANIA,Blackhawk SD,5.0,37142000.0,12326.658000000001,0.0016687529999999998,2322.0,4.0,0.12919896640826872,0.25839793281653745,1.0335917312661498,1.937984496124031,0.0,0.0,2.756244616709733,93.88458225667527
4203690,PENNSYLVANIA,Blacklick Valley SD,2.0,11001000.0,13540.178999999998,-0.006307413676241075,641.0,2.0,0.0,0.0,0.31201248049922,0.0,0.0,0.0,2.65210608424337,97.03588143525741
4203750,PENNSYLVANIA,Blairsville-Saltsburg SD,5.0,31599000.0,17442.105,0.003289474,1530.0,4.0,0.0,0.7843137254901961,2.418300653594771,2.026143790849673,0.0,0.0,3.0065359477124183,91.76470588235294
4203840,PENNSYLVANIA,Bloomsburg Area SD,5.0,23132000.0,13026.992,0.006426735,1489.0,1.0,0.0,1.9476158495634655,3.223640026863667,4.701141705842848,0.2686366689053056,0.0,3.4251175285426463,86.43384822028207
4203870,PENNSYLVANIA,Blue Mountain SD,5.0,39248000.0,13064.503999999999,0.0026405129999999997,2585.0,2.0,0.03868471953578337,1.1992263056092842,0.851063829787234,3.0174081237911023,0.07736943907156674,0.0,1.702127659574468,93.11411992263056
4203900,PENNSYLVANIA,Blue Ridge SD,3.0,16759000.0,14984.268,0.006882989,958.0,4.0,0.20876826722338204,0.4175365344467641,1.1482254697286012,3.0271398747390394,0.0,0.0,1.2526096033402923,93.94572025052192
4203960,PENNSYLVANIA,Boyertown Area SD,10.0,136348000.0,13844.798,0.002890173,6867.0,3.0,0.043687199650502405,1.470802388233581,1.5873015873015872,4.164846366681229,0.043687199650502405,0.0,2.8105431775156546,89.87913208096694
4204020,PENNSYLVANIA,Bradford Area SD,4.0,38028000.0,13302.76,0.004275165,2555.0,2.0,0.5088062622309197,0.5088062622309197,1.6829745596868884,2.2309197651663406,0.23483365949119372,0.0,1.9569471624266144,92.87671232876713
4204050,PENNSYLVANIA,Brandywine Heights Area SD,3.0,28862000.0,17370.035,0.005574913000000001,1397.0,3.0,0.2147458840372226,0.7158196134574087,0.6442376521116678,5.082319255547602,0.0,0.0,1.5032211882605584,91.83965640658555
4204080,PENNSYLVANIA,Brownsville Area SD,3.0,30553000.0,14053.273000000001,0.0038510909999999996,1579.0,4.0,0.253324889170361,0.1266624445851805,11.336288790373654,0.6333122229259025,0.1266624445851805,0.0,1.773274224192527,85.7504749841672
4204140,PENNSYLVANIA,Brentwood Borough SD,4.0,20798000.0,14644.151000000002,0.0461285,1226.0,3.0,0.24469820554649266,6.117455138662317,5.5464926590538335,3.5073409461663947,0.4893964110929853,0.0,2.7732463295269167,81.32137030995106
4204200,PENNSYLVANIA,Bristol Borough SD,3.0,22844000.0,14830.038999999999,0.021343874,1225.0,3.0,0.0,1.2244897959183674,15.591836734693878,20.979591836734695,0.0,0.0,15.183673469387756,47.02040816326531
4204230,PENNSYLVANIA,Bristol Township SD,6.0,143789000.0,15838.948,0.037625946,6358.0,3.0,0.2516514627241271,2.5636992765020445,16.21579112928594,13.30607109153822,0.2201950298836112,0.0,8.414595784838,59.02799622522806
4204260,PENNSYLVANIA,Brockway Area SD,2.0,15323000.0,14211.018999999998,0.003118503,956.0,2.0,0.0,0.3138075313807531,0.6276150627615062,0.5230125523012552,0.20920502092050208,0.0,0.41841004184100417,97.90794979079497
4204320,PENNSYLVANIA,Brookville Area SD,4.0,23136000.0,13885.965,0.006072875,1500.0,2.0,0.3333333333333333,0.8,0.2,1.3333333333333333,0.0,0.0,0.9333333333333333,96.4
4204500,PENNSYLVANIA,Burgettstown Area SD,2.0,19195000.0,14184.764,-0.0038899629373413125,1066.0,4.0,0.09380863039399624,0.18761726078799248,0.37523452157598497,0.7504690431519699,0.18761726078799248,0.0,3.283302063789869,95.1219512195122
4204530,PENNSYLVANIA,Burrell SD,4.0,28248000.0,13625.698,0.0016759779999999998,1803.0,3.0,0.05546311702717693,0.6100942872989462,1.7193566278424848,1.1092623405435384,0.0,0.0,2.8840820854132003,93.62174154187466
4204590,PENNSYLVANIA,Butler Area SD,9.0,101068000.0,13450.663,0.006321307,6291.0,2.0,0.047687172150691466,0.49276744555714513,1.859799713876967,1.7008424733746623,0.0,0.0,2.9407089492926404,92.95819424574789
4204710,PENNSYLVANIA,California Area SD,4.0,13550000.0,12522.034,0.00391673790605665,852.0,4.0,0.704225352112676,0.4694835680751174,6.572769953051643,0.4694835680751174,0.11737089201877934,0.0,2.347417840375587,89.31924882629107
4204740,PENNSYLVANIA,Cambria Heights SD,3.0,19687000.0,13024.46,0.002158274,1313.0,4.0,0.07616146230007616,0.0,0.15232292460015232,0.5331302361005331,0.15232292460015232,0.0,1.3709063214013708,97.71515613099771
4204830,PENNSYLVANIA,Cameron County SD,2.0,12339000.0,16221.034,0.008912656,534.0,2.0,0.0,1.1235955056179776,0.9363295880149812,2.808988764044944,0.0,0.0,1.3108614232209739,93.82022471910112
4204860,PENNSYLVANIA,Camp Hill SD,4.0,19390000.0,13488.99,0.024297645,1335.0,3.0,0.0,5.0187265917602994,3.0711610486891385,6.441947565543071,0.0749063670411985,0.0,4.119850187265918,81.27340823970037
4204890,PENNSYLVANIA,Canon-McMillan SD,9.0,91830000.0,11573.928,0.004229956,5341.0,3.0,0.05616925669350309,1.7786931286275978,3.856955626287212,1.7412469574985958,0.09361542782250515,0.0,4.493540535480247,87.97977906759034
4204920,PENNSYLVANIA,Canton Area SD,2.0,14670000.0,14600.438999999998,0.0032930840000000004,885.0,4.0,0.22598870056497175,0.22598870056497175,0.6779661016949152,0.7909604519774012,0.0,0.0,1.4689265536723164,96.61016949152543
4204980,PENNSYLVANIA,Carbondale Area SD,2.0,26433000.0,12307.692,0.004307692,1508.0,3.0,0.46419098143236076,0.3978779840848806,3.9787798408488064,10.610079575596817,0.13262599469496023,0.0,3.647214854111406,80.76923076923077
4205010,PENNSYLVANIA,Carlisle Area SD,10.0,83445000.0,13576.808,0.02583617,5091.0,1.0,0.1571400510705166,1.473187978786093,10.056963268513062,9.310548025928108,0.03928501276762915,0.0,9.585543115301512,69.37733254763307
4205040,PENNSYLVANIA,Carlynton SD,3.0,27459000.0,17403.637,0.014545455,1337.0,3.0,0.0,3.9640987284966345,11.967090501121914,3.5153328347045623,0.2243829468960359,0.0,9.648466716529544,70.68062827225131
4205070,PENNSYLVANIA,Carmichaels Area SD,3.0,18786000.0,11743.542,0.003257934430038384,1083.0,4.0,0.2770083102493075,0.4616805170821791,0.6463527239150508,1.10803324099723,0.36934441366574333,0.0,0.09233610341643583,97.04524469067405
4205160,PENNSYLVANIA,Catasauqua Area SD,3.0,28704000.0,15125.246000000001,0.013770491999999999,1482.0,3.0,0.20242914979757085,0.8097165991902834,6.0728744939271255,31.84885290148448,0.0,0.0,6.140350877192983,54.92577597840756
4205190,PENNSYLVANIA,Centennial SD,6.0,118931000.0,17113.27,0.054274824000000006,5419.0,3.0,0.11072153533862336,2.8787599188042075,4.336593467429415,16.811219782247647,0.12917512456172725,0.0,3.155563757150766,72.57796641446761
4205310,PENNSYLVANIA,Central Bucks SD,23.0,303441000.0,14542.604,0.011106877,18224.0,3.0,0.05487269534679543,8.115671641791044,1.5035118525021949,5.871378402107111,0.05487269534679543,0.0,2.8863037752414398,81.51338893766462
4205340,PENNSYLVANIA,Central Cambria SD,4.0,22932000.0,12564.229,0.001843885,1612.0,4.0,0.0,0.5583126550868487,0.6823821339950372,0.31017369727047145,0.0,0.0,1.4267990074441688,97.02233250620347
4205370,PENNSYLVANIA,Central Columbia SD,3.0,28153000.0,13449.668,0.004424779,1884.0,3.0,0.42462845010615713,2.494692144373673,1.2738853503184713,2.2823779193205946,0.1592356687898089,0.0,2.5477707006369426,90.81740976645435
4205400,PENNSYLVANIA,Central Dauphin SD,19.0,186403000.0,13628.976,0.053329818,11996.0,3.0,0.19173057685895298,8.436145381793931,20.781927309103036,13.762920973657886,0.050016672224074694,0.0,8.427809269756585,48.349449816605535
4205430,PENNSYLVANIA,Central Greene SD,3.0,33307000.0,15978.493999999999,-0.002404802523726879,1667.0,2.0,0.29994001199760045,0.47990401919616077,0.8998200359928015,0.7198560287942412,0.059988002399520096,0.0,1.6196760647870425,95.92081583683263
4205460,PENNSYLVANIA,Crestwood SD,3.0,38007000.0,11902.491000000002,0.0042704629999999995,2797.0,4.0,0.0,3.5752592062924564,1.5373614587057562,3.003217733285663,0.10725777618877369,0.0,0.3575259206292456,91.4193779048981
4205490,PENNSYLVANIA,Central York SD,7.0,84591000.0,12405.495,0.015997218,5745.0,3.0,0.1392515230635335,4.107919930374239,8.790252393385552,11.018276762402088,0.034812880765883375,0.0,8.56396866840731,67.34551784160139
4205550,PENNSYLVANIA,Chambersburg Area SD,17.0,132337000.0,11959.383999999998,0.06668821700000001,9361.0,1.0,0.11750881316098707,1.2498664672577715,8.086742869351564,21.33319089840829,0.11750881316098707,0.0,6.495032581989104,62.6001495566713
4205640,PENNSYLVANIA,Charleroi SD,3.0,22115000.0,12002.633999999998,0.001974984,1492.0,4.0,0.3351206434316354,0.40214477211796246,5.428954423592494,3.351206434316354,0.0,0.0,10.924932975871315,79.55764075067025
4205700,PENNSYLVANIA,Chartiers Valley SD,4.0,100909000.0,16298.662,0.03163017,3283.0,3.0,0.09137983551629607,9.412123058178496,3.045994517209869,1.7362168748096254,0.03045994517209869,0.0,5.11727078891258,80.56655498020103
4205730,PENNSYLVANIA,Chartiers-Houston SD,2.0,17048000.0,13347.787,0.008130080999999999,1128.0,3.0,0.0,0.3546099290780142,2.8368794326241136,3.900709219858156,0.0,0.0,5.407801418439717,87.5
4205760,PENNSYLVANIA,Cheltenham SD,7.0,140849000.0,20898.633,0.02387671,4308.0,3.0,0.11606313834726091,5.454967502321263,52.483751160631385,7.381615598885793,0.1392757660167131,0.0,4.36397400185701,30.060352831940577
4205860,PENNSYLVANIA,Chester-Upland SD,6.0,125079000.0,16915.432,0.04537037,2942.0,3.0,0.03399048266485384,0.13596193065941536,87.72943575798776,8.123725356900067,0.03399048266485384,0.0,2.413324269204623,1.529571719918423
4205880,PENNSYLVANIA,Chestnut Ridge SD,3.0,19931000.0,12405.718,0.008168822,1361.0,4.0,0.29390154298310067,0.14695077149155034,1.0286554004408524,1.9838354151359294,0.0,0.0,1.2490815576781777,95.2975753122704
4205910,PENNSYLVANIA,Chichester SD,6.0,70381000.0,18753.951,0.017043693000000002,3230.0,3.0,0.030959752321981424,2.9102167182662537,23.931888544891642,8.142414860681114,0.030959752321981424,0.0,8.513931888544892,56.43962848297214
4206030,PENNSYLVANIA,Clairton City SD,2.0,18329000.0,16388.613,0.004950495,813.0,3.0,0.6150061500615006,0.12300123001230012,65.68265682656826,2.5830258302583027,0.12300123001230012,0.0,13.038130381303812,17.83517835178352
4206060,PENNSYLVANIA,Clarion Area SD,2.0,15751000.0,14264.483,0.011335013,781.0,2.0,0.0,1.5364916773367479,3.585147247119078,2.560819462227913,0.12804097311139565,0.0,2.9449423815621,89.24455825864277
4206090,PENNSYLVANIA,Clarion-Limestone Area SD,2.0,14407000.0,14325.792,-0.0018039264862919624,837.0,4.0,0.0,0.11947431302270012,1.6726403823178018,0.4778972520908005,0.0,0.0,1.4336917562724014,96.29629629629629
4206120,PENNSYLVANIA,Claysburg-Kimmel SD,2.0,11486000.0,12078.947,-0.0014747275847099561,811.0,4.0,0.0,0.0,0.8631319358816276,0.8631319358816276,0.0,0.0,1.3563501849568433,96.9173859432799
4206150,PENNSYLVANIA,Clearfield Area SD,2.0,39425000.0,14069.93,0.001311189,2158.0,4.0,0.04633920296570899,0.4170528266913809,0.3707136237256719,0.7414272474513438,0.0,0.0,2.4559777571825765,95.96848934198331
4206240,PENNSYLVANIA,Coatesville Area SD,12.0,166697000.0,16436.771,0.050614949000000006,5659.0,3.0,0.141367732814985,1.0779289627142605,31.401307651528537,21.399540554868352,0.08835483300936561,0.0,4.453083583672027,41.438416681392475
4206270,PENNSYLVANIA,Cocalico SD,5.0,50539000.0,14404.358999999999,0.009433961999999999,3073.0,3.0,0.097624471200781,2.92873413602343,1.7572404816140579,6.6384640416531076,0.03254149040026033,0.0,2.538236251220306,86.00715912788806
4206360,PENNSYLVANIA,Columbia Borough SD,3.0,22803000.0,12428.046999999999,0.038913362,1306.0,3.0,0.0,0.6125574272588055,7.503828483920367,33.3843797856049,0.15313935681470137,0.0,6.431852986217458,51.914241960183766
4206365,PENNSYLVANIA,Columbia-Montour AVTS,1.0,8304000.0,12092.21,0.004769475,637.0,3.0,0.9419152276295133,0.47095761381475665,0.9419152276295133,2.197802197802198,0.3139717425431711,0.0,0.3139717425431711,94.81946624803767
4206390,PENNSYLVANIA,Commodore Perry SD,2.0,8477000.0,16481.721,-0.0005193275848414669,452.0,4.0,0.0,0.22123893805309736,0.0,0.4424778761061947,0.0,0.0,1.1061946902654867,98.23008849557522
4206420,PENNSYLVANIA,Conemaugh Township Area SD,2.0,16703000.0,12517.063,0.003102379,914.0,4.0,0.0,0.437636761487965,0.5470459518599562,0.437636761487965,0.0,0.0,0.87527352297593,97.70240700218818
4206430,PENNSYLVANIA,Conemaugh Valley SD,2.0,12196000.0,14002.678,0.004016064000000001,706.0,4.0,0.0,0.42492917847025496,1.274787535410765,1.4164305949008498,0.0,0.0,5.09915014164306,91.78470254957507
4206480,PENNSYLVANIA,Conestoga Valley SD,6.0,63149000.0,12531.855,0.039439905,4185.0,3.0,0.0955794504181601,4.707287933094385,7.383512544802867,19.13978494623656,0.11947431302270012,0.0,5.185185185185185,63.369175627240146
4206550,PENNSYLVANIA,Conewago Valley SD,5.0,53285000.0,12345.035,0.014933193999999999,3870.0,3.0,0.07751937984496124,0.6201550387596899,1.524547803617571,15.24547803617571,0.0,0.0,2.842377260981912,79.68992248062015
4206590,PENNSYLVANIA,Conneaut SD,5.0,35868000.0,14524.541000000001,0.0014873570000000001,1911.0,4.0,0.3663003663003663,0.2616431187859759,0.7326007326007326,1.2558869701726845,0.10465724751439037,0.0,2.511773940345369,94.76713762428048
4206660,PENNSYLVANIA,Connellsville Area SD,6.0,74058000.0,14563.715,-0.0052620777238372995,4101.0,3.0,0.2682272616435016,0.1950743721043648,1.8044379419653742,1.1216776396000976,0.0,0.0,2.43842965130456,94.1721531333821
4206780,PENNSYLVANIA,Conrad Weiser Area SD,4.0,45853000.0,15000.376,0.007142857,2589.0,3.0,0.0772499034376207,1.6994978756276555,5.407493240633449,12.977983777520278,0.0772499034376207,0.0,2.3561220548474315,77.40440324449594
4206810,PENNSYLVANIA,Cornell SD,2.0,13562000.0,18769.842,0.022222223,567.0,3.0,0.3527336860670194,0.1763668430335097,14.814814814814815,6.878306878306878,0.0,0.0,16.57848324514991,61.19929453262787
4206840,PENNSYLVANIA,Cornwall-Lebanon SD,6.0,73110000.0,13112.294,0.027760385,4898.0,3.0,0.1837484687627603,2.3683135973866882,3.919967333605553,13.025724785626787,0.2041649652919559,0.0,3.4095549203756637,76.88852592895059
4206860,PENNSYLVANIA,Corry Area SD,4.0,30812000.0,13484.24,-0.004982625733419704,2021.0,4.0,0.09896091044037605,0.09896091044037605,0.1979218208807521,0.49480455220188024,0.04948045522018803,0.0,3.2657100445324097,95.79416130628402
4206930,PENNSYLVANIA,Coudersport Area SD,2.0,12583000.0,12544.542,0.0011557427748562499,753.0,4.0,0.13280212483399734,0.6640106241699867,0.2656042496679947,1.8592297476759627,0.0,0.0,3.187250996015936,93.89110225763612
4206960,PENNSYLVANIA,Council Rock SD,14.0,258050000.0,18025.35,0.01753589,10842.0,3.0,0.11068068622025456,8.725327430363402,1.3742851872348276,3.4311012728278913,0.10145729570190001,0.0,0.6733075078398819,85.58384061981184
4207050,PENNSYLVANIA,Cranberry Area SD,2.0,18702000.0,13713.798999999999,0.004258944000000001,1130.0,4.0,0.0,0.6194690265486725,0.8849557522123894,0.26548672566371684,0.0,0.0,1.9469026548672566,96.28318584070796
4207080,PENNSYLVANIA,Crawford Central SD,8.0,55418000.0,12843.19,0.001085187,3516.0,2.0,0.540386803185438,0.6825938566552902,4.579067121729238,1.9624573378839592,0.11376564277588168,0.0,6.313993174061434,85.80773606370876
4207110,PENNSYLVANIA,Cumberland Valley SD,11.0,133748000.0,12009.245,0.022257732000000002,9151.0,3.0,0.3387607911703639,14.872691509124685,2.513386515134958,5.14697847229811,0.03278330237132554,0.0,5.157906239755218,71.93749317014534
4207140,PENNSYLVANIA,Curwensville Area SD,2.0,15703000.0,14271.921,0.003940887,1016.0,2.0,0.2952755905511811,0.0984251968503937,0.1968503937007874,0.4921259842519685,0.0,0.0,0.0984251968503937,98.81889763779527
4207200,PENNSYLVANIA,Dallas SD,4.0,34805000.0,11126.216999999999,0.002621723,2516.0,3.0,0.0397456279809221,1.9077901430842608,0.9538950715421304,3.0206677265500796,0.0397456279809221,0.0,1.987281399046105,92.05087440381558
4207230,PENNSYLVANIA,Dallastown Area SD,8.0,98749000.0,13951.323999999999,0.020770572,6360.0,3.0,0.20440251572327045,2.8773584905660377,8.632075471698114,6.430817610062893,0.06289308176100629,0.0,3.4276729559748427,78.36477987421384
4207290,PENNSYLVANIA,Daniel Boone Area SD,4.0,53327000.0,13156.14,0.002951594,3306.0,3.0,0.12099213551119177,2.5710828796128253,3.9624924379915307,5.29340592861464,0.3629764065335753,0.0,3.660012099213551,84.02903811252268
4207320,PENNSYLVANIA,Danville Area SD,4.0,39535000.0,14945.875,0.005674378000000001,2302.0,3.0,0.043440486533449174,4.083405734144223,2.3023457862728063,3.1277150304083405,0.13032145960034752,0.0,2.9105125977410946,87.40225890529975
4207385,PENNSYLVANIA,Dauphin County Technical School,1.0,18599000.0,17033.525,0.038314175,1016.0,3.0,0.0,6.200787401574803,24.507874015748033,14.37007874015748,0.0,0.0,3.641732283464567,51.27952755905512
4207530,PENNSYLVANIA,Delaware Valley SD,7.0,81060000.0,15531.988000000001,0.0045083729999999995,4502.0,2.0,0.22212350066637052,2.199022656597068,1.6881386050644158,11.350510884051532,0.02221235006663705,0.0,3.976010661928032,80.54198134162594
4207540,PENNSYLVANIA,Deer Lakes SD,4.0,35416000.0,15104.909,0.003100775,1891.0,3.0,0.21152829190904285,0.31729243786356426,1.110523532522475,1.110523532522475,0.10576414595452142,0.0,1.6922263352723428,95.45214172395558
4207560,PENNSYLVANIA,Derry Area SD,3.0,34846000.0,14625.819,0.002017146,1985.0,3.0,0.0,0.15113350125944586,1.2594458438287153,0.906801007556675,0.0,0.0,3.022670025188917,94.65994962216625
4207590,PENNSYLVANIA,Derry Township SD,5.0,59304000.0,15332.441,0.015462385,3492.0,3.0,0.2004581901489118,12.571592210767468,4.782359679266896,8.333333333333334,0.2004581901489118,0.0,3.6368843069873997,70.27491408934708
4207650,PENNSYLVANIA,Donegal SD,4.0,45675000.0,12545.881000000001,0.015070328000000001,3026.0,4.0,0.03304692663582287,1.288830138797092,3.3707865168539324,12.458691341705222,0.06609385327164574,0.0,5.023132848645076,77.75941837409121
4207680,PENNSYLVANIA,Dover Area SD,6.0,56032000.0,13426.567,0.007443458000000001,3516.0,3.0,0.11376564277588168,0.5972696245733788,4.06712172923777,8.361774744027304,0.11376564277588168,0.0,3.782707622298066,82.96359499431172
4207710,PENNSYLVANIA,Downingtown Area SD,16.0,209719000.0,13697.219,0.01232617,12938.0,3.0,0.05410418921007884,14.345339310558046,2.9989179162157984,4.776626990261246,0.07729169887154119,0.0,2.5583552326480135,75.18936466223528
4207830,PENNSYLVANIA,Dubois Area SD,6.0,54338000.0,13335.86,0.00224656,3500.0,2.0,0.08571428571428572,0.5714285714285714,0.5428571428571428,2.1714285714285713,0.02857142857142857,0.0,2.4857142857142858,94.11428571428571
4207980,PENNSYLVANIA,Dunmore SD,2.0,19635000.0,11044.93,0.012195121000000001,1470.0,3.0,0.40816326530612246,4.761904761904762,3.5374149659863945,7.346938775510204,0.06802721088435375,0.0,2.7210884353741496,81.15646258503402
4208010,PENNSYLVANIA,Duquesne City SD,1.0,17373000.0,27809.23,0.02641044640177602,359.0,3.0,1.1142061281337048,0.8356545961002786,73.25905292479109,2.5069637883008355,0.0,0.0,13.649025069637883,8.635097493036211
4208060,PENNSYLVANIA,East Allegheny SD,2.0,32041000.0,14685.252,0.004196643,1546.0,3.0,0.129366106080207,0.7115135834411385,28.33117723156533,2.263906856403622,0.0,0.0,11.384217335058215,57.17981888745149
4208280,PENNSYLVANIA,Forest Area SD,4.0,11644000.0,21407.327999999998,0.009237247873423504,419.0,4.0,0.7159904534606205,0.0,1.909307875894988,2.6252983293556085,0.0,0.0,1.909307875894988,92.8400954653938
4208460,PENNSYLVANIA,Eastern Lebanon County SD,5.0,37395000.0,13735.171,0.0033416879999999998,2434.0,4.0,0.16433853738701726,0.657354149548069,2.0542317173377156,4.519309778142975,0.0,0.0,0.9449465899753492,91.65981922760888
4208490,PENNSYLVANIA,East Lycoming SD,4.0,23619000.0,12637.455,0.00180072,1691.0,2.0,0.17740981667652278,0.8870490833826138,0.5913660555884093,0.8279124778237729,0.0,0.0,1.537551744529864,95.97871082199882
4208550,PENNSYLVANIA,East Penn SD,10.0,131017000.0,13722.511,0.018449727,8242.0,3.0,0.07279786459597185,4.828925018199466,4.574132492113565,12.666828439699103,0.10919679689395778,0.0,3.6884251395292407,74.0596942489687
4208580,PENNSYLVANIA,East Pennsboro Area SD,4.0,39134000.0,12413.288,0.028528527999999997,2644.0,3.0,0.75642965204236,7.223903177004539,6.5431164901664145,9.228441754916792,0.15128593040847202,0.0,6.0892586989409985,70.00756429652043
4208670,PENNSYLVANIA,East Stroudsburg Area SD,10.0,136076000.0,16491.396,0.015473608,6758.0,4.0,1.4353358981947322,2.485942586564072,23.572062740455756,20.93814738088192,0.3847292098253921,0.0,6.732761171944362,44.451021012133765
4208790,PENNSYLVANIA,Eastern York SD,5.0,41668000.0,13409.146,0.006759443,2412.0,4.0,0.08291873963515754,0.373134328358209,1.824212271973466,6.011608623548922,0.08291873963515754,0.0,2.7777777777777777,88.84742951907131
4208820,PENNSYLVANIA,Eastern Lancaster County SD,5.0,48444000.0,14351.706,0.010826772,3103.0,3.0,0.3867225265871737,3.0937802126973897,3.0937802126973897,10.409281340638092,0.09668063164679343,0.0,2.030293264582662,80.8894618111505
4208850,PENNSYLVANIA,Easton Area SD,9.0,157278000.0,12874.604,0.04497055,8584.0,3.0,0.1048462255358807,5.207362534948742,17.55591798695247,25.733923578751163,0.1863932898415657,0.0,4.6365330848089465,46.57502329916123
4209090,PENNSYLVANIA,Elizabeth Forward SD,6.0,41252000.0,15827.511999999999,-0.0008802978510515369,2330.0,3.0,0.17167381974248927,0.17167381974248927,2.96137339055794,0.8154506437768241,0.0,0.0,2.9184549356223175,92.96137339055794
4209120,PENNSYLVANIA,Elizabethtown Area SD,7.0,59557000.0,13296.498,0.015304799,3891.0,3.0,0.2313030069390902,1.6962220508866614,2.081727062451812,5.7311745052685685,0.07710100231303008,0.0,3.1354407607298893,87.04703161141094
4209150,PENNSYLVANIA,Elk Lake SD,2.0,19893000.0,14791.489,0.013617021000000002,1150.0,4.0,0.2608695652173913,0.0,0.6086956521739131,5.565217391304348,0.0,0.0,2.260869565217391,91.30434782608695
4209240,PENNSYLVANIA,Ellwood City Area SD,4.0,27135000.0,14717.934,0.0036474159999999997,1649.0,2.0,0.0,0.667070952092177,0.7883565797453002,2.304426925409339,0.0,0.0,5.639781685870225,90.60036385688296
4209270,PENNSYLVANIA,Ephrata Area SD,6.0,59660000.0,12700.168,0.02158791,4174.0,3.0,0.23957834211787254,2.6114039290848106,2.7791087685673217,9.990416866315286,0.11978917105893627,0.0,3.4499281264973645,80.80977479635841
4209300,PENNSYLVANIA,Erie City SD,15.0,184382000.0,12924.361,0.083149247,10820.0,1.0,0.21256931608133087,5.2865064695009245,34.83364140480592,12.754158964879853,0.07393715341959335,0.0,6.866913123844732,39.97227356746765
4209360,PENNSYLVANIA,Everett Area SD,4.0,19276000.0,12421.778999999999,0.002300614,1257.0,2.0,0.0,0.0,1.7501988862370723,1.6706443914081146,0.0,0.0,0.7955449482895783,95.78361177406524
4209480,PENNSYLVANIA,Exeter Township SD,6.0,67331000.0,14198.437,0.010085729,3880.0,3.0,0.15463917525773196,2.216494845360825,4.329896907216495,13.8659793814433,0.02577319587628866,0.0,4.149484536082475,75.25773195876289
4209540,PENNSYLVANIA,Fairfield Area SD,3.0,16039000.0,13594.069,0.0051124740000000005,949.0,4.0,0.2107481559536354,1.053740779768177,1.4752370916754478,1.5806111696522656,0.2107481559536354,0.0,0.2107481559536354,95.2581664910432
4209570,PENNSYLVANIA,Fairview SD,3.0,22373000.0,12539.712,0.006879299,1750.0,4.0,0.17142857142857143,2.6285714285714286,1.0285714285714285,3.6,0.0,0.0,3.2,89.37142857142857
4209600,PENNSYLVANIA,Karns City Area SD,3.0,22954000.0,14721.042,-0.0020786048226213993,1363.0,4.0,0.07336757153338225,0.0,0.36683785766691124,0.5135730007336757,0.0,0.0,0.880410858400587,98.16581071166544
4209660,PENNSYLVANIA,Fannett-Metal SD,3.0,7364000.0,13197.125,0.004967683785029847,455.0,4.0,0.0,0.43956043956043955,0.6593406593406593,1.5384615384615385,0.0,0.0,0.6593406593406593,96.7032967032967
4209690,PENNSYLVANIA,Farrell Area SD,2.0,22143000.0,26974.611,0.03013355950031968,636.0,3.0,0.6289308176100629,0.4716981132075472,77.20125786163523,0.6289308176100629,0.0,0.0,6.918238993710692,14.150943396226415
4209750,PENNSYLVANIA,Ferndale Area SD,2.0,11510000.0,15056.899,0.007112376,661.0,3.0,0.0,0.15128593040847202,7.2617246596066565,4.387291981845689,0.0,0.0,8.018154311649017,80.18154311649016
4209780,PENNSYLVANIA,Fleetwood Area SD,5.0,41739000.0,14644.204,0.009626955999999999,2451.0,3.0,0.0,1.38718890248878,2.570379436964504,12.035903712770297,0.04079967360261118,0.0,1.1015911872705018,82.8641370869033
4209870,PENNSYLVANIA,Forbes Road SD,2.0,6940000.0,16532.967,0.00020939221170013234,368.0,4.0,0.0,0.0,0.2717391304347826,0.5434782608695652,0.0,0.0,0.5434782608695652,98.6413043478261
4209930,PENNSYLVANIA,Forest City Regional SD,2.0,16992000.0,16810.566000000003,0.0038659790000000003,790.0,3.0,0.25316455696202533,1.0126582278481013,1.139240506329114,4.30379746835443,0.5063291139240507,0.0,2.4050632911392404,90.37974683544304
4209931,PENNSYLVANIA,Youth Forestry Camp #3,1.0,1878837.7802605554,15793.190625707657,0.07262865943633956,23.0,4.0,0.0,0.0,26.08695652173913,21.73913043478261,0.0,0.0,0.0,52.17391304347826
4209932,PENNSYLVANIA,Loysville Youth Dev Ctr,1.0,2493556.695269458,15795.545591280912,0.08607416759990308,64.0,4.0,0.0,0.0,54.6875,21.875,0.0,0.0,0.0,23.4375
4209933,PENNSYLVANIA,North Central Secure Trmnt Unt,1.0,4124023.5407988243,15882.672141769295,0.05929765413153383,45.0,3.0,4.444444444444445,2.2222222222222223,64.44444444444444,6.666666666666667,0.0,0.0,0.0,22.22222222222222
4209934,PENNSYLVANIA,Youth Forestry Camp #2,1.0,1129376.5939271431,15760.830453400995,0.08277696014668648,22.0,4.0,0.0,4.545454545454546,40.90909090909091,18.181818181818183,0.0,0.0,0.0,36.36363636363637
4209940,PENNSYLVANIA,Forest Hills SD,2.0,41736000.0,12314.618,0.001588983,1812.0,4.0,0.0,0.11037527593818984,0.4966887417218543,1.3245033112582782,0.05518763796909492,0.0,0.8278145695364238,97.18543046357615
